Date,Last,Settlement Price,Change,% Change,Bid,Ask,Open Interest,CVol
3/1/2011,28703.00,28811.00,,,"28,810.00","28,812.00","212,088.00",34375
3/2/2011,28690.00,28744.00,-67,-0.23,"28,740.00","28,748.00","212,335.00",35769
3/3/2011,29090.00,29174.00,430,1.5,"29,173.00","29,175.00","212,317.00",36085
3/4/2011,29030.00,29153.00,-21,-0.07,"29,146.00","29,160.00","213,315.00",27391
3/7/2011,29172.00,29205.00,52,0.18,"29,201.00","29,209.00","210,735.00",41998
3/8/2011,28811.00,28730.00,-475,-1.63,"28,729.00","28,730.00","205,896.00",49585
3/9/2011,28750.00,28650.00,-80,-0.28,"28,645.00","28,654.00","197,794.00",42864
3/10/2011,27757.00,27720.00,-930,-3.25,"27,715.00","27,725.00","170,825.00",116106
3/11/2011,27961.00,28018.00,298,1.08,"28,011.00","28,025.00","146,794.00",105881
3/14/2011,27775.00,27755.00,-263,-0.94,"27,750.00","27,760.00","110,814.00",125891
3/15/2011,27185.00,27091.00,-664,-2.39,"27,086.00","27,095.00","79,565.00",146320
3/16/2011,27315.00,27363.00,272,1,"27,355.00","27,370.00","46,154.00",130232
3/17/2011,27490.00,27489.00,126,0.46,"27,489.00","27,489.00","2,010.00",55238
3/18/2011,27635.00,27692.00,203,0.74,"27,685.00","27,698.00","195,194.00",35493
3/22/2011,27889.00,27933.00,241,0.87,"27,930.00","27,935.00","195,706.00",33315
3/23/2011,28344.00,28288.00,355,1.27,"28,280.00","28,295.00","195,657.00",30627
3/24/2011,28720.00,28778.00,490,1.73,"28,776.00","28,780.00","195,593.00",32220
3/25/2011,28650.00,28677.00,-101,-0.35,"28,673.00","28,680.00","198,055.00",35329
3/28/2011,28525.00,28450.00,-227,-0.79,"28,449.00","28,450.00","199,779.00",24719
3/29/2011,28940.00,28843.00,393,1.38,"28,841.00","28,845.00","198,976.00",31406
3/30/2011,29291.00,29321.00,478,1.66,"29,320.00","29,321.00","193,790.00",41194
3/31/2011,29207.00,29250.00,-71,-0.24,"29,245.00","29,254.00","193,000.00",34815
4/1/2011,29500.00,29393.00,143,0.49,"29,390.00","29,395.00","192,153.00",21432
4/4/2011,29541.00,29531.00,138,0.47,"29,530.00","29,532.00","192,071.00",23450
4/5/2011,29760.00,29706.00,175,0.59,"29,701.00","29,710.00","191,165.00",26205
4/6/2011,29885.00,29882.00,176,0.59,"29,880.00","29,883.00","190,296.00",31230
4/7/2011,29610.00,29592.00,-290,-0.97,"29,585.00","29,599.00","190,044.00",28923
4/8/2011,29858.00,29855.00,263,0.89,"29,850.00","29,860.00","189,020.00",28849
4/11/2011,29880.00,29843.00,-12,-0.04,"29,841.00","29,844.00","188,107.00",14660
4/12/2011,29275.00,29343.00,-500,-1.68,"29,341.00","29,345.00","187,790.00",24214
4/13/2011,29366.00,29399.00,56,0.19,"29,395.00","29,402.00","186,499.00",23316
4/14/2011,29430.00,29454.00,55,0.19,"29,448.00","29,460.00","184,910.00",34618
4/15/2011,29231.00,29206.00,-248,-0.84,"29,201.00","29,210.00","183,764.00",22427
4/18/2011,28250.00,28320.00,-886,-3.03,"28,315.00","28,325.00","186,022.00",54729
4/19/2011,28730.00,28826.00,506,1.79,"28,821.00","28,830.00","184,583.00",39020
4/20/2011,29450.00,29503.00,677,2.35,"29,501.00","29,505.00","183,799.00",33083
4/21/2011,29734.00,29653.00,150,0.51,"29,650.00","29,655.00","182,085.00",29571
4/26/2011,29649.00,29629.00,-24,-0.08,"29,625.00","29,632.00","182,085.00",19146
4/28/2011,29650.00,29628.00,-1,0,"29,625.00","29,630.00","182,533.00",28533
4/29/2011,29865.00,29715.00,87,0.29,"29,710.00","29,720.00","182,051.00",12848
5/3/2011,29318.00,29198.00,-517,-1.74,"29,195.00","29,200.00","181,841.00",35005
5/4/2011,28719.00,28701.00,-497,-1.7,"28,695.00","28,707.00","185,891.00",50673
5/5/2011,28355.00,28442.00,-259,-0.9,"28,438.00","28,446.00","188,086.00",55958
5/6/2011,28885.00,28829.00,387,1.36,"28,820.00","28,838.00","188,218.00",39653
5/9/2011,28474.00,28495.00,-334,-1.16,"28,490.00","28,500.00","189,618.00",35256
5/10/2011,28990.00,29023.00,528,1.85,"29,021.00","29,025.00","189,772.00",35393
5/11/2011,28890.00,28933.00,-90,-0.31,"28,927.00","28,938.00","189,356.00",44077
5/12/2011,28650.00,28571.00,-362,-1.25,"28,566.00","28,576.00","192,004.00",44507
5/13/2011,28690.00,28821.00,250,0.88,"28,817.00","28,825.00","191,522.00",34014
5/16/2011,29109.00,29063.00,242,0.84,"29,061.00","29,065.00","191,714.00",35421
5/17/2011,28630.00,28668.00,-395,-1.36,"28,666.00","28,670.00","190,512.00",35892
5/19/2011,28770.00,28810.00,142,0.5,"28,806.00","28,814.00","189,926.00",29406
5/20/2011,28725.00,28690.00,-120,-0.42,"28,685.00","28,694.00","189,460.00",33790
5/23/2011,28160.00,28162.00,-528,-1.84,"28,160.00","28,164.00","193,470.00",48748
5/24/2011,28570.00,28582.00,420,1.49,"28,580.00","28,584.00","192,278.00",31207
5/25/2011,28730.00,28624.00,42,0.15,"28,623.00","28,625.00","193,360.00",39076
5/26/2011,28890.00,28890.00,266,0.93,"28,885.00","28,895.00","192,206.00",29513
5/27/2011,29235.00,29246.00,356,1.23,"29,241.00","29,250.00","187,832.00",33192
5/30/2011,29195.00,29207.00,-39,-0.13,"29,204.00","29,210.00","187,091.00",13516
5/31/2011,29290.00,29356.00,149,0.51,"29,351.00","29,360.00","185,245.00",49503
6/1/2011,29174.00,29130.00,-226,-0.77,"29,125.00","29,135.00","185,159.00",33268
6/2/2011,28505.00,28608.00,-522,-1.79,"28,605.00","28,610.00","186,748.00",50385
6/3/2011,28340.00,28304.00,-304,-1.06,"28,300.00","28,308.00","192,753.00",54973
6/6/2011,28385.00,28304.00,,,"28,300.00","28,308.00","191,400.00",46895
6/7/2011,28450.00,28537.00,233,0.82,"28,533.00","28,540.00","171,981.00",67474
6/8/2011,28140.00,28211.00,-326,-1.14,"28,207.00","28,214.00","152,315.00",67384
6/9/2011,28320.00,28348.00,137,0.49,"28,345.00","28,350.00","141,385.00",42674
6/10/2011,27779.00,27769.00,-579,-2.04,"27,768.00","27,769.00","115,424.00",109645
6/13/2011,27845.00,27834.00,65,0.23,"27,833.00","27,835.00","67,120.00",151522
6/14/2011,27934.00,27927.00,93,0.33,"27,925.00","27,929.00","35,345.00",109699
6/15/2011,28003.00,28004.00,77,0.28,"28,004.00","28,004.00",392,25196
6/17/2011,27332.00,27342.00,-662,-2.36,"27,335.00","27,349.00","194,852.00",38092
6/20/2011,27375.00,27326.00,-16,-0.06,"27,321.00","27,330.00","195,131.00",29795
6/21/2011,27715.00,27650.00,324,1.19,"27,640.00","27,659.00","197,649.00",32856
6/22/2011,27431.00,27474.00,-176,-0.64,"27,469.00","27,478.00","199,646.00",39250
6/23/2011,27040.00,27023.00,-451,-1.64,"27,020.00","27,025.00","202,504.00",35376
6/24/2011,27410.00,27448.00,425,1.57,"27,442.00","27,454.00","202,033.00",42593
6/27/2011,27663.00,27692.00,244,0.89,"27,685.00","27,698.00","200,020.00",29807
6/28/2011,28010.00,27993.00,301,1.09,"27,990.00","27,995.00","197,748.00",35003
6/29/2011,28435.00,28435.00,442,1.58,"28,430.00","28,439.00","194,346.00",39423
6/30/2011,28605.00,28536.00,101,0.36,"28,531.00","28,540.00","187,868.00",40236
7/1/2011,28655.00,28617.00,81,0.28,"28,615.00","28,619.00","189,045.00",32955
7/4/2011,28795.00,28778.00,161,0.56,"28,775.00","28,780.00","189,709.00",20492
7/5/2011,28930.00,28924.00,146,0.51,"28,921.00","28,927.00","188,160.00",34205
7/6/2011,28850.00,28787.00,-137,-0.47,"28,784.00","28,790.00","187,439.00",32702
7/7/2011,28984.00,28978.00,191,0.66,"28,975.00","28,980.00","190,142.00",33810
7/8/2011,28639.00,28627.00,-351,-1.21,"28,623.00","28,630.00","190,430.00",37774
7/11/2011,28525.00,28461.00,-166,-0.58,"28,455.00","28,467.00","191,273.00",30003
7/12/2011,28600.00,28606.00,145,0.51,"28,601.00","28,610.00","190,300.00",56919
7/13/2011,28960.00,28935.00,329,1.15,"28,930.00","28,939.00","189,260.00",37520
7/14/2011,28909.00,28841.00,-94,-0.32,"28,840.00","28,842.00","186,076.00",33480
7/15/2011,28960.00,28886.00,45,0.16,"28,871.00","28,900.00","186,531.00",29699
7/18/2011,28550.00,28470.00,-416,-1.44,"28,467.00","28,472.00","185,768.00",31227
7/19/2011,28659.00,28671.00,201,0.71,"28,666.00","28,675.00","184,113.00",28452
7/20/2011,28685.00,28641.00,-30,-0.1,"28,636.00","28,645.00","181,198.00",31417
7/21/2011,28680.00,28764.00,123,0.43,"28,762.00","28,765.00","183,286.00",46630
7/22/2011,28622.00,28620.00,-144,-0.5,"28,619.00","28,620.00","183,075.00",35124
7/25/2011,28676.00,28696.00,76,0.27,"28,692.00","28,700.00","184,036.00",27065
7/26/2011,28445.00,28449.00,-247,-0.86,"28,447.00","28,451.00","184,199.00",31180
7/27/2011,28140.00,28138.00,-311,-1.09,"28,135.00","28,140.00","185,330.00",38612
7/28/2011,28075.00,28025.00,-113,-0.4,"28,021.00","28,028.00","187,153.00",37650
7/29/2011,27779.00,27719.00,-306,-1.09,"27,717.00","27,720.00","187,477.00",43079
8/1/2011,27760.00,27843.00,124,0.45,"27,840.00","27,845.00","190,508.00",37470
8/2/2011,27376.00,27395.00,-448,-1.61,"27,390.00","27,399.00","194,944.00",52524
8/3/2011,27005.00,27050.00,-345,-1.26,"27,049.00","27,050.00","200,651.00",58620
8/4/2011,26050.00,26188.00,-862,-3.19,"26,180.00","26,196.00","209,185.00",79385
8/5/2011,25837.00,25816.00,-372,-1.42,"25,812.00","25,820.00","209,842.00",78260
8/8/2011,25200.00,25068.00,-748,-2.9,"25,065.00","25,070.00","211,784.00",54591
8/10/2011,25230.00,25293.00,225,0.9,"25,285.00","25,300.00","215,052.00",70026
8/11/2011,26175.00,26194.00,901,3.56,"26,190.00","26,198.00","215,598.00",67992
8/12/2011,26675.00,26476.00,282,1.08,"26,471.00","26,481.00","212,794.00",58422
8/15/2011,26831.00,26906.00,430,1.62,"26,901.00","26,910.00","217,033.00",44797
8/16/2011,26713.00,26609.00,-297,-1.1,"26,605.00","26,613.00","218,909.00",40836
8/17/2011,26875.00,26897.00,288,1.08,"26,893.00","26,900.00","217,693.00",33803
8/18/2011,25750.00,25866.00,"-1,031.00",-3.83,"25,863.00","25,869.00","221,478.00",65780
8/19/2011,25850.00,26038.00,172,0.66,"26,031.00","26,045.00","219,321.00",47880
8/22/2011,26100.00,26132.00,94,0.36,"26,130.00","26,134.00","216,812.00",35941
8/23/2011,25940.00,25914.00,-218,-0.83,"25,910.00","25,918.00","221,236.00",50443
8/24/2011,26297.00,26245.00,331,1.28,"26,240.00","26,249.00","219,753.00",40565
8/25/2011,26060.00,26013.00,-232,-0.88,"26,005.00","26,020.00","220,916.00",43131
8/26/2011,26130.00,26121.00,108,0.42,"26,116.00","26,126.00","221,810.00",39679
8/29/2011,26990.00,26973.00,852,3.26,"26,970.00","26,975.00","216,633.00",42248
8/30/2011,27135.00,26996.00,23,0.09,"26,992.00","26,999.00","209,771.00",40270
8/31/2011,27440.00,27562.00,566,2.1,"27,560.00","27,563.00","203,292.00",51941
9/1/2011,27690.00,27653.00,91,0.33,"27,642.00","27,663.00","195,705.00",49137
9/2/2011,27063.00,27028.00,-625,-2.26,"27,025.00","27,030.00","196,546.00",44542
9/5/2011,26538.00,26457.00,-571,-2.11,"26,445.00","26,468.00","200,008.00",48155
9/6/2011,26170.00,26118.00,-339,-1.28,"26,116.00","26,120.00","200,639.00",67599
9/7/2011,27276.00,27127.00,"1,009.00",3.86,"27,121.00","27,133.00","188,666.00",59402
9/8/2011,27480.00,27559.00,432,1.59,"27,555.00","27,562.00","167,371.00",67977
9/9/2011,26775.00,27032.00,-527,-1.91,"27,030.00","27,033.00","148,989.00",64809
9/12/2011,26840.00,26499.00,-533,-1.97,"26,493.00","26,505.00","112,947.00",142131
9/13/2011,26755.00,26757.00,258,0.97,"26,753.00","26,760.00","74,351.00",151233
9/14/2011,27250.00,27160.00,403,1.51,"27,158.00","27,161.00","47,997.00",131199
9/15/2011,27666.00,27665.00,505,1.86,"27,665.00","27,665.00","1,500.00",29963
9/16/2011,27960.00,27922.00,257,0.93,"27,915.00","27,928.00","199,479.00",32057
9/19/2011,27915.00,27883.00,-39,-0.14,"27,881.00","27,885.00","199,257.00",31413
9/20/2011,28319.00,28285.00,402,1.44,"28,280.00","28,290.00","196,602.00",34627
9/21/2011,28220.00,28204.00,-81,-0.29,"28,202.00","28,206.00","198,083.00",41584
9/22/2011,27165.00,27175.00,"-1,029.00",-3.65,"27,171.00","27,178.00","198,311.00",63409
9/23/2011,27070.00,26995.00,-180,-0.66,"26,990.00","26,999.00","203,091.00",58983
9/26/2011,26702.00,26655.00,-340,-1.26,"26,650.00","26,659.00","204,259.00",49098
9/27/2011,27642.00,27716.00,"1,061.00",3.98,"27,712.00","27,719.00","203,123.00",49073
9/28/2011,27200.00,27223.00,-493,-1.78,"27,217.00","27,229.00","201,091.00",46439
9/29/2011,26702.00,26627.00,-596,-2.19,"26,624.00","26,630.00","205,208.00",58543
9/30/2011,26518.00,26485.00,-142,-0.53,"26,473.00","26,496.00","215,288.00",57093
10/3/2011,26840.00,26712.00,227,0.86,"26,710.00","26,714.00","218,270.00",45008
10/4/2011,25960.00,26028.00,-684,-2.56,"26,026.00","26,030.00","222,517.00",54476
10/5/2011,26161.00,26321.00,293,1.13,"26,319.00","26,322.00","225,068.00",42742
10/6/2011,26960.00,26796.00,475,1.8,"26,793.00","26,799.00","224,995.00",45626
10/7/2011,27190.00,27129.00,333,1.24,"27,123.00","27,135.00","223,768.00",34516
10/10/2011,27899.00,27893.00,764,2.82,"27,885.00","27,900.00","217,583.00",32914
10/11/2011,27750.00,27784.00,-109,-0.39,"27,780.00","27,787.00","215,939.00",40708
10/12/2011,28065.00,28077.00,293,1.05,"28,075.00","28,079.00","214,379.00",37036
10/13/2011,27767.00,27747.00,-330,-1.18,"27,745.00","27,749.00","214,675.00",37590
10/14/2011,27979.00,28000.00,253,0.91,"27,999.00","28,001.00","214,472.00",37919
10/17/2011,28030.00,27962.00,-38,-0.14,"27,956.00","27,968.00","215,234.00",34113
10/18/2011,27925.00,27869.00,-93,-0.33,"27,867.00","27,870.00","213,781.00",35955
10/19/2011,28100.00,28068.00,199,0.71,"28,066.00","28,070.00","212,356.00",31356
10/20/2011,27827.00,27683.00,-385,-1.37,"27,678.00","27,688.00","210,646.00",41836
10/21/2011,28290.00,28316.00,633,2.29,"28,312.00","28,320.00","210,573.00",36583
10/24/2011,28590.00,28611.00,295,1.04,"28,605.00","28,616.00","208,294.00",38415
10/25/2011,28470.00,28540.00,-71,-0.25,"28,536.00","28,544.00","207,019.00",37608
10/26/2011,28750.00,28568.00,28,0.1,"28,565.00","28,570.00","203,790.00",41468
10/27/2011,29340.00,29302.00,734,2.57,"29,300.00","29,304.00","196,247.00",50910
10/28/2011,29804.00,29761.00,459,1.57,"29,752.00","29,770.00","192,185.00",44019
10/31/2011,29130.00,29147.00,-614,-2.06,"29,141.00","29,152.00","187,978.00",40292
11/1/2011,28540.00,28476.00,-671,-2.3,"28,470.00","28,481.00","186,838.00",50299
11/2/2011,29020.00,29021.00,545,1.91,"29,020.00","29,022.00","185,659.00",41868
11/3/2011,29038.00,29006.00,-15,-0.05,"29,002.00","29,009.00","184,633.00",42582
11/4/2011,28700.00,28689.00,-317,-1.09,"28,688.00","28,689.00","183,099.00",44875
11/7/2011,29290.00,29273.00,584,2.04,"29,270.00","29,275.00","182,032.00",48410
11/8/2011,29300.00,29426.00,153,0.52,"29,421.00","29,430.00","180,939.00",31419
11/9/2011,28780.00,28732.00,-694,-2.36,"28,729.00","28,735.00","181,066.00",55671
11/10/2011,29000.00,28971.00,239,0.83,"28,967.00","28,975.00","182,926.00",35348
11/11/2011,28983.00,28938.00,-33,-0.11,"28,935.00","28,940.00","181,825.00",28782
11/14/2011,29136.00,29069.00,131,0.45,"29,062.00","29,075.00","180,924.00",35596
11/15/2011,29345.00,29390.00,321,1.1,"29,380.00","29,399.00","183,055.00",32260
11/16/2011,29420.00,29428.00,38,0.13,"29,425.00","29,430.00","182,862.00",40288
11/17/2011,29110.00,29068.00,-360,-1.22,"29,061.00","29,075.00","178,863.00",37547
11/18/2011,28390.00,28442.00,-626,-2.15,"28,433.00","28,450.00","180,070.00",48826
11/21/2011,27701.00,27765.00,-677,-2.38,"27,760.00","27,769.00","182,457.00",52487
11/22/2011,28028.00,28064.00,299,1.08,"28,060.00","28,067.00","184,901.00",38438
11/23/2011,27675.00,27607.00,-457,-1.63,"27,600.00","27,614.00","188,724.00",52987
11/24/2011,27863.00,27860.00,253,0.92,"27,859.00","27,860.00","189,130.00",25448
11/25/2011,27900.00,27799.00,-61,-0.22,"27,797.00","27,800.00","190,440.00",34023
11/28/2011,28650.00,28577.00,778,2.8,"28,573.00","28,580.00","187,653.00",39345
11/29/2011,28460.00,28308.00,-269,-0.94,"28,302.00","28,314.00","188,664.00",37962
11/30/2011,29390.00,29544.00,"1,236.00",4.37,"29,540.00","29,547.00","186,549.00",75872
12/1/2011,29530.00,29480.00,-64,-0.22,"29,475.00","29,484.00","184,729.00",48486
12/2/2011,29297.00,29253.00,-227,-0.77,"29,247.00","29,259.00","182,817.00",37827
12/5/2011,29540.00,29478.00,225,0.77,"29,476.00","29,480.00","180,507.00",32055
12/6/2011,29432.00,29336.00,-142,-0.48,"29,332.00","29,339.00","180,880.00",31224
12/7/2011,29290.00,29389.00,53,0.18,"29,384.00","29,393.00","173,150.00",50457
12/8/2011,29345.00,29297.00,-92,-0.31,"29,290.00","29,303.00","149,012.00",80133
12/9/2011,29190.00,29185.00,-112,-0.38,"29,180.00","29,189.00","121,872.00",75051
12/12/2011,28725.00,28753.00,-432,-1.48,"28,751.00","28,754.00","83,724.00",137364
12/13/2011,28662.00,28718.00,-35,-0.12,"28,716.00","28,720.00","54,745.00",160803
12/14/2011,28237.00,28246.00,-472,-1.64,"28,240.00","28,252.00","25,883.00",80509
12/15/2011,28325.00,28326.00,80,0.28,"28,326.00","28,326.00",230,23617
12/19/2011,28307.00,28336.00,10,0.04,"28,331.00","28,340.00","180,706.00",19849
12/20/2011,28539.00,28457.00,121,0.43,"28,455.00","28,459.00","180,203.00",20383
12/21/2011,28351.00,28313.00,-144,-0.51,"28,305.00","28,320.00","179,571.00",29625
12/22/2011,28543.00,28611.00,298,1.05,"28,603.00","28,619.00","179,369.00",19952
12/23/2011,28820.00,28836.00,225,0.79,"28,835.00","28,836.00","177,593.00",10281
12/28/2011,28700.00,28766.00,-70,-0.24,"28,756.00","28,775.00","178,137.00",15239
12/29/2011,28577.00,28599.00,-167,-0.58,"28,597.00","28,600.00","178,688.00",19201
12/30/2011,28520.00,28590.00,-9,-0.03,"28,581.00","28,599.00","178,820.00",5952
1/3/2012,29500.00,29459.00,869,3.04,"29,458.00","29,459.00","181,223.00",33039
1/4/2012,29432.00,29471.00,12,0.04,"29,465.00","29,476.00","179,275.00",30239
1/5/2012,29220.00,29145.00,-326,-1.11,"29,144.00","29,145.00","181,406.00",28133
1/6/2012,29300.00,29344.00,199,0.68,"29,339.00","29,349.00","183,151.00",23329
1/9/2012,29390.00,29304.00,-40,-0.14,"29,295.00","29,313.00","183,066.00",24226
1/10/2012,29692.00,29607.00,303,1.03,"29,605.00","29,609.00","182,844.00",33795
1/11/2012,29415.00,29387.00,-220,-0.74,"29,385.00","29,388.00","181,247.00",29742
1/12/2012,29528.00,29585.00,198,0.67,"29,580.00","29,589.00","183,062.00",30982
1/13/2012,29379.00,29464.00,-121,-0.41,"29,461.00","29,467.00","183,921.00",28813
1/16/2012,29772.00,29760.00,296,1,"29,757.00","29,763.00","186,749.00",27329
1/17/2012,29929.00,29898.00,138,0.46,"29,890.00","29,905.00","183,737.00",35870
1/18/2012,30180.00,30069.00,171,0.57,"30,062.00","30,075.00","184,490.00",35041
1/19/2012,30120.00,30068.00,-1,0,"30,066.00","30,070.00","183,185.00",41225
1/20/2012,30319.00,30223.00,155,0.52,"30,222.00","30,224.00","184,882.00",25131
1/23/2012,30475.00,30486.00,263,0.87,"30,484.00","30,487.00","186,250.00",25773
1/24/2012,30290.00,30270.00,-216,-0.71,"30,265.00","30,275.00","183,468.00",26556
1/25/2012,30251.00,30183.00,-87,-0.29,"30,180.00","30,185.00","182,748.00",24317
1/26/2012,30527.00,30605.00,422,1.4,"30,600.00","30,609.00","184,167.00",27648
1/27/2012,30460.00,30392.00,-213,-0.7,"30,384.00","30,399.00","184,358.00",27310
1/30/2012,30062.00,30092.00,-300,-0.99,"30,090.00","30,094.00","182,714.00",38124
1/31/2012,30207.00,30195.00,103,0.34,"30,190.00","30,200.00","186,307.00",40969
2/1/2012,30730.00,30558.00,363,1.2,"30,555.00","30,560.00","186,930.00",38251
2/2/2012,30885.00,30812.00,254,0.83,"30,810.00","30,813.00","188,917.00",37600
2/3/2012,30845.00,30778.00,-34,-0.11,"30,775.00","30,780.00","185,539.00",37175
2/6/2012,30585.00,30574.00,-204,-0.66,"30,572.00","30,575.00","184,491.00",32957
2/7/2012,30445.00,30356.00,-218,-0.71,"30,355.00","30,356.00","185,428.00",33738
2/8/2012,30599.00,30628.00,272,0.9,"30,625.00","30,631.00","187,916.00",27129
2/9/2012,30539.00,30629.00,1,0,"30,623.00","30,635.00","189,620.00",28688
2/10/2012,30285.00,30227.00,-402,-1.31,"30,225.00","30,228.00","187,838.00",35664
2/13/2012,30560.00,30550.00,323,1.07,"30,549.00","30,550.00","188,469.00",27567
2/14/2012,30481.00,30448.00,-102,-0.33,"30,446.00","30,450.00","189,148.00",25911
2/15/2012,30404.00,30418.00,-30,-0.1,"30,416.00","30,420.00","188,788.00",27188
2/16/2012,30168.00,30068.00,-350,-1.15,"30,065.00","30,070.00","187,862.00",38868
2/17/2012,30370.00,30378.00,310,1.03,"30,376.00","30,379.00","186,020.00",27305
2/20/2012,30424.00,30381.00,3,0.01,"30,380.00","30,382.00","185,321.00",20825
2/21/2012,30491.00,30442.00,61,0.2,"30,438.00","30,445.00","186,511.00",22773
2/22/2012,30265.00,30210.00,-232,-0.76,"30,202.00","30,217.00","186,499.00",35416
2/23/2012,30469.00,30443.00,233,0.77,"30,441.00","30,444.00","186,484.00",28653
2/24/2012,30485.00,30549.00,106,0.35,"30,548.00","30,550.00","184,732.00",35746
2/27/2012,30245.00,30163.00,-386,-1.26,"30,160.00","30,165.00","185,456.00",28443
2/28/2012,30524.00,30541.00,378,1.25,"30,537.00","30,545.00","189,011.00",53282
